time;V(1);V(2)
0.848027211;0.104042343;0.104058169
0.848049887;0.110606915;0.110620308
0.848072562;0.116736943;0.116747758
0.848095238;0.122408347;0.122416450
0.848117914;0.127598851;0.127604119
0.848140590;0.132288069;0.132290391
0.848163265;0.136457548;0.136456823
0.848185941;0.140090957;0.140087096
0.848208617;0.143173990;0.143166918
0.848231293;0.145694533;0.145684186
0.848253968;0.147642692;0.147629019
0.848276644;0.149010808;0.148993772
0.848299320;0.149793502;0.149773079
0.848321995;0.149987718;0.149963897
0.848344671;0.149592684;0.149565466
0.848367347;0.148609947;0.148579349
0.848390023;0.147043368;0.147009419
0.848412698;0.144899114;0.144861856
0.848435374;0.142185577;0.142145064
0.848458050;0.138913453;0.138869754
0.848480726;0.135095588;0.135048784
0.848503401;0.130746971;0.130697154
0.848526077;0.125884695;0.125831970
0.848548753;0.120527854;0.120472336
0.848571429;0.114697504;0.114639320
0.848594104;0.108416553;0.108355841
0.848616780;0.101709656;0.101646563
0.848639456;0.094603179;0.094537862
0.848662132;0.087125032;0.087057656
0.848684807;0.079304614;0.079235352
0.848707483;0.071172621;0.071101654
0.848730159;0.062761014;0.062688531
0.848752834;0.054102847;0.054029041
0.848775510;0.045232124;0.045157193
0.848798186;0.036183699;0.036107846
0.848820862;0.026993121;0.026916555
0.848843537;0.017696493;0.017619421
0.848866213;0.008330346;0.008252980
0.848888889;-0.001068531;-0.001145977
0.848911565;-0.010463210;-0.010540523
0.848934240;-0.019816782;-0.019893751
0.848956916;-0.029092501;-0.029168913
0.848979592;-0.038253921;-0.038329568
0.849002268;-0.047265058;-0.047339733
0.849024943;-0.056090508;-0.056164010
0.849047619;-0.064695594;-0.064767725
0.849070295;-0.073046510;-0.073117078
0.849092971;-0.081110460;-0.081179278
0.849115646;-0.088855741;-0.088922630
0.849138322;-0.096251948;-0.096316737
0.849160998;-0.103270011;-0.103332537
0.849183673;-0.109882348;-0.109942456
0.849206349;-0.116063009;-0.116120553
0.849229025;-0.121787683;-0.121842530
0.849251701;-0.127033901;-0.127085925
0.849274376;-0.131781039;-0.131830128
0.849297052;-0.136010464;-0.136056515
0.849319728;-0.139705532;-0.139748456
0.849342404;-0.142851759;-0.142891479
0.849365079;-0.145436763;-0.145473213
0.849387755;-0.147450396;-0.147483525
0.849410431;-0.148884731;-0.148914499
0.849433107;-0.149734165;-0.149760547
0.849455782;-0.149995332;-0.150018315
0.849478458;-0.149667216;-0.149686801
0.849501134;-0.148751116;-0.148767317
0.849523810;-0.147250607;-0.147263451
0.849546485;-0.145171619;-0.145181148
0.849569161;-0.142522289;-0.142528556
0.849591837;-0.139313031;-0.139316103
0.849614512;-0.135556468;-0.135556423
0.849637188;-0.131267336;-0.131264266
0.849659864;-0.126462502;-0.126456510
0.849682540;-0.121160846;-0.121152047
0.849705215;-0.115383185;-0.115371703
0.849727891;-0.109152219;-0.109138192
0.849750567;-0.102492430;-0.102476005
0.849773243;-0.095429978;-0.095411309
0.849795918;-0.087992622;-0.087971874
0.849818594;-0.080209568;-0.080186913
0.849841270;-0.072111399;-0.072087017
0.849863946;-0.063729921;-0.063704000
0.849886621;-0.055098077;-0.055070809
0.849909297;-0.046249769;-0.046221353
0.849931973;-0.037219757;-0.037190395
0.849954649;-0.028043523;-0.028013422
0.849977324;-0.018757115;-0.018726484
0.850000000;-0.009397017;-0.009366068
0.850022676;-0.000000001;0.000031055
0.850045351;0.009397016;0.009427964
0.850068027;0.018757114;0.018787742
0.850090703;0.028043522;0.028073619
0.850113379;0.037219755;0.037249112
0.850136054;0.046249768;0.046278177
0.850158730;0.055098076;0.055125335
0.850181406;0.063729920;0.063755832
0.850204082;0.072111398;0.072135769
0.850226757;0.080209567;0.080232210
0.850249433;0.087992621;0.088013357
0.850272109;0.095429977;0.095448633
0.850294785;0.102492430;0.102508841
0.850317460;0.109152218;0.109166230
0.850340136;0.115383184;0.115394650
0.850362812;0.121160846;0.121169629
0.850385488;0.126462502;0.126468477
0.850408163;0.131267335;0.131270389
0.850430839;0.135556468;0.135556496
0.850453515;0.139313031;0.139309943
0.850476190;0.142522289;0.142516005
0.850498866;0.145171619;0.145162074
0.850521542;0.147250607;0.147237747
0.850544218;0.148751117;0.148734901
0.850566893;0.149667217;0.149647618
0.850589569;0.149995333;0.149972337
0.850612245;0.149734167;0.149707773
0.850634921;0.148884732;0.148854954
0.850657596;0.147450398;0.147417260
0.850680272;0.145436765;0.145400307
0.850702948;0.142851761;0.142812035
0.850725624;0.139705534;0.139662606
0.850748299;0.136010466;0.135964413
0.850770975;0.131781041;0.131731953
0.850793651;0.127033904;0.126981882
0.850816327;0.121787686;0.121732845
0.850839002;0.116063012;0.116005475
0.850861678;0.109882351;0.109822254
0.850884354;0.103270014;0.103207502
0.850907029;0.096251952;0.096187178
0.850929705;0.088855744;0.088788873
0.850952381;0.081110463;0.081041667
0.850975057;0.073046514;0.072975972
0.850997732;0.064695598;0.064623495
0.851020408;0.056090512;0.056017041
0.851043084;0.047265061;0.047190421
0.851065760;0.038253925;0.038178317
0.851088435;0.029092505;0.029016135
0.851111111;0.019816786;0.019739863
0.851133787;0.010463214;0.010385949
0.851156463;0.001068535;0.000991142
0.851179138;-0.008330342;-0.008407651
0.851201814;-0.017696489;-0.017773502
0.851224490;-0.026993118;-0.027069622
0.851247166;-0.036183695;-0.036259481
0.851269841;-0.045232121;-0.045306982
0.851292517;-0.054102843;-0.054176577
0.851315193;-0.062761010;-0.062833417
0.851337868;-0.071172617;-0.071243504
0.851360544;-0.079304611;-0.079373790
0.851383220;-0.087125029;-0.087192319
0.851405896;-0.094603176;-0.094668405
0.851428571;-0.101709653;-0.101772654
0.851451247;-0.108416550;-0.108477167
0.851473923;-0.114697501;-0.114755587
0.851496599;-0.120527852;-0.120583270
0.851519274;-0.125884693;-0.125937316
0.851541950;-0.130746969;-0.130796681
0.851564626;-0.135095585;-0.135142283
0.851587302;-0.138913451;-0.138957040
0.851609977;-0.142185575;-0.142225976
0.851632653;-0.144899113;-0.144936258
0.851655329;-0.147043366;-0.147077201
0.851678005;-0.148609946;-0.148640428
0.851700680;-0.149592682;-0.149619783
0.851723356;-0.149987717;-0.150011421
0.851746032;-0.149793501;-0.149813804
0.851768707;-0.149010807;-0.149027723
0.851791383;-0.147642691;-0.147656243
0.851814059;-0.145694532;-0.145704758
0.851836735;-0.143173989;-0.143180940
0.851859410;-0.140090957;-0.140094695
0.851882086;-0.136457548;-0.136458152
0.851904762;-0.132288069;-0.132285626
0.851927438;-0.127598851;-0.127593461
0.851950113;-0.122408348;-0.122400123
0.851972789;-0.116736944;-0.116726008
0.851995465;-0.110606916;-0.110593402
0.852018141;-0.104042343;-0.104026397
0.852040816;-0.097069028;-0.097050801
0.852063492;-0.089714363;-0.089694020
0.852086168;-0.082007236;-0.081984946
0.852108844;-0.073977931;-0.073953873
0.852131519;-0.065657987;-0.065632346
0.852154195;-0.057080098;-0.057053066
0.852176871;-0.048277960;-0.048249734
0.852199546;-0.039286157;-0.039256940
0.852222222;-0.030140009;-0.030110004
0.852244898;-0.020875449;-0.020844867
0.852267574;-0.011528878;-0.011497929
0.852290249;-0.002137013;-0.002105910
0.852312925;0.007263247;0.007294291
0.852335601;0.016634971;0.016665744
0.852358277;0.025941343;0.025971632
0.852380952;0.035145800;0.035175396
0.852403628;0.044212178;0.044240873
0.852426304;0.053104868;0.053132459
0.852448980;0.061788921;0.061815209
0.852471655;0.070230225;0.070255016
0.852494331;0.078395619;0.078418724
0.852517007;0.086253021;0.086274259
0.852539683;0.093771564;0.093790760
0.852562358;0.100921715;0.100938703
0.852585034;0.107675371;0.107689994
0.852607710;0.114006008;0.114018118
0.852630385;0.119888750;0.119898207
0.852653061;0.125300493;0.125307170
0.852675737;0.130219974;0.130223754
0.852698413;0.134627851;0.134628628
0.852721088;0.138506824;0.138504504
0.852743764;0.141841665;0.141836167
0.852766440;0.144619247;0.144610501
0.852789116;0.146828662;0.146816611
0.852811791;0.148461237;0.148445839
0.852834467;0.149510565;0.149491790
0.852857143;0.149972490;0.149950319
0.852879819;0.149845252;0.149819683
0.852902494;0.149129314;0.149100355
0.852925170;0.147827492;0.147795167
0.852947846;0.145944896;0.145909242
0.852970522;0.143488949;0.143450013
0.852993197;0.140469259;0.140427105
0.853015873;0.136897734;0.136852436
0.853038549;0.132788365;0.132740010
0.853061224;0.128157319;0.128106007
0.853083900;0.123022790;0.122968632
0.853106576;0.117404947;0.117348064
0.853129252;0.111325850;0.111266375
0.853151927;0.104809400;0.104747476
0.853174603;0.097881181;0.097816960
0.853197279;0.090568418;0.090502062
0.853219955;0.082899847;0.082831525
0.853242630;0.074905588;0.074835479
0.853265306;0.066617047;0.066545335
0.853287982;0.058066792;0.057993668
0.853310658;0.049288413;0.049214074
0.853333333;0.040316392;0.040241038
0.853356009;0.031185982;0.031109819
0.853378685;0.021933056;0.021856293
0.853401361;0.012593959;0.012516806
0.853424036;0.003205385;0.003128055
0.853446712;-0.006195781;-0.006273076
0.853469388;-0.015572607;-0.015649653
0.853492063;-0.024888253;-0.024964838
0.853514739;-0.034106119;-0.034182034
0.853537415;-0.043189994;-0.043265031
0.853560091;-0.052104193;-0.052178148
0.853582766;-0.060813689;-0.060886362
0.853605442;-0.069284270;-0.069355466
0.853628118;-0.077482654;-0.077552185
0.853650794;-0.085376637;-0.085444320
0.853673469;-0.092935204;-0.093000863
0.853696145;-0.100128649;-0.100192118
0.853718821;-0.106928729;-0.106989849
0.853741497;-0.113308725;-0.113367346
0.853764172;-0.119243560;-0.119299544
0.853786848;-0.124709929;-0.124763146
0.853809524;-0.129686361;-0.129736692
0.853832200;-0.134153289;-0.134200628
0.853854875;-0.138093177;-0.138137428
0.853877551;-0.141490542;-0.141531622
0.853900227;-0.144332033;-0.144369872
0.853922902;-0.146606490;-0.146641029
0.853945578;-0.148304986;-0.148336181
0.853968254;-0.149420847;-0.149448665
0.853990930;-0.149949661;-0.149974084
0.854013605;-0.149889387;-0.149910411
0.854036281;-0.149240249;-0.149257881
0.854058957;-0.148004780;-0.148019041
0.854081633;-0.146187868;-0.146198793
0.854104308;-0.143796619;-0.143804256
0.854126984;-0.140840437;-0.140844846
0.854149660;-0.137330943;-0.137332199
0.854172336;-0.133281937;-0.133280125
0.854195011;-0.128709287;-0.128704505
0.854217687;-0.123630994;-0.123623351
0.854240363;-0.118066995;-0.118056612
0.854263039;-0.112039150;-0.112026157
0.854285714;-0.105571134;-0.105555675
0.854308390;-0.098688363;-0.098670589
0.854331066;-0.091417881;-0.091397952
0.854353741;-0.083788245;-0.083766330
0.854376417;-0.075829444;-0.075805719
0.854399093;-0.067572723;-0.067547373
0.854421769;-0.059050534;-0.059023748
0.854444444;-0.050296357;-0.050268333
0.854467120;-0.041344582;-0.041315519
0.854489796;-0.032230373;-0.032200477
0.854512472;-0.022989547;-0.022959025
0.854535147;-0.013658398;-0.013627462
0.854557823;-0.004273592;-0.004242453
0.854580499;0.005128004;0.005159132
0.854603175;0.014509453;0.014540358
0.854625850;0.023833900;0.023864370
0.854648526;0.033064711;0.033094535
0.854671202;0.042165622;0.042194592
0.854693878;0.051100876;0.051128788
0.854716553;0.059835379;0.059862033
0.854739229;0.068334800;0.068360000
0.854761905;0.076565757;0.076589314
0.854784580;0.084495913;0.084517643
0.854807256;0.092094123;0.092113850
0.854829932;0.099330512;0.099348069
0.854852608;0.106176665;0.106191891
0.854875283;0.112605692;0.112618437
0.854897959;0.118592322;0.118602446
0.854920635;0.124113050;0.124120421
0.854943311;0.129146163;0.129150664
0.854965986;0.133671920;0.133673441
0.854988662;0.137672514;0.137670958
0.855011338;0.141132239;0.141127522
0.855034014;0.144037505;0.144029555
0.855056689;0.146376899;0.146365657
0.855079365;0.148141213;0.148126631
0.855102041;0.149323545;0.149305592
0.855124717;0.149919220;0.149897874
0.855147392;0.149925910;0.149901165
0.855170068;0.149343602;0.149315465
0.855192744;0.148174576;0.148143066
0.855215420;0.146423420;0.146388571
0.855238095;0.144096990;0.144058848
0.855260771;0.141204479;0.141163103
0.855283447;0.137757211;0.137712673
0.855306122;0.133768732;0.133721117
0.855328798;0.129254732;0.129204135
0.855351474;0.124232928;0.124179458
0.855374150;0.118723048;0.118666826
0.855396825;0.112746752;0.112687906
0.855419501;0.106327507;0.106266179
0.855442177;0.099490541;0.099426881
0.855464853;0.092262712;0.092196879
0.855487528;0.084672407;0.084604570
0.855510204;0.076749449;0.076679783
0.855532880;0.068524974;0.068453662
0.855555556;0.060031282;0.059958515
0.855578231;0.051301756;0.051227728
0.855600907;0.042370670;0.042295581
0.855623583;0.033273131;0.033197187
0.855646259;0.024044872;0.023968279
0.855668934;0.014722148;0.014645117
0.855691610;0.005341585;0.005264328
0.855714286;-0.004059963;-0.004137232
0.855736961;-0.013445561;-0.013522630
0.855759637;-0.022778336;-0.022854993
0.855782313;-0.032021622;-0.032097655
0.855804989;-0.041139109;-0.041214311
0.855827664;-0.050094967;-0.050169133
0.855850340;-0.058854019;-0.058926949
0.855873016;-0.067381856;-0.067453353
0.855895692;-0.075644977;-0.075714850
0.855918367;-0.083610901;-0.083678967
0.855941043;-0.091248360;-0.091314442
0.855963719;-0.098527329;-0.098591257
0.855986395;-0.105419212;-0.105480826
0.856009070;-0.111896942;-0.111956092
0.856031746;-0.117935062;-0.117991605
0.856054422;-0.123509857;-0.123563661
0.856077098;-0.128599423;-0.128650367
0.856099773;-0.133183755;-0.133231730
0.856122449;-0.137244860;-0.137289768
0.856145125;-0.140766766;-0.140808521
0.856167800;-0.143735659;-0.143774187
0.856190476;-0.146139871;-0.146175112
0.856213152;-0.147969927;-0.148001832
0.856235828;-0.149218658;-0.149247193
0.856258503;-0.149881162;-0.149906305
0.856281179;-0.149954831;-0.149976575
0.856303855;-0.149439398;-0.149457747
0.856326531;-0.148336829;-0.148351801
0.856349206;-0.146651520;-0.146663148
0.856371882;-0.144390058;-0.144398385
0.856394558;-0.141561337;-0.141566422
0.856417234;-0.138176474;-0.138178387
0.856439909;-0.134248745;-0.134247570
0.856462585;-0.129793603;-0.129789434
0.856485261;-0.124828556;-0.124821500
0.856507937;-0.119373087;-0.119363262
0.856530612;-0.113448645;-0.113436181
0.856553288;-0.107078491;-0.107063527
0.856575964;-0.100287672;-0.100270358
0.856598639;-0.093102855;-0.093083348
0.856621315;-0.085552260;-0.085530728
0.856643991;-0.077665563;-0.077642182
0.856666667;-0.069473743;-0.069448694
0.856689342;-0.061008985;-0.060982457
0.856712018;-0.052304544;-0.052276732
0.856734694;-0.043394614;-0.043365717
0.856757370;-0.034314196;-0.034284419
0.856780045;-0.025098975;-0.025068525
0.856802721;-0.015785146;-0.015754233
0.856825397;-0.006409304;-0.006378140
0.856848073;0.002991720;0.003022922
0.856870748;0.012380990;0.012412017
0.856893424;0.021721620;0.021752260
0.856916100;0.030976912;0.031006953
0.856938776;0.040110505;0.040139740
0.856961451;0.049086516;0.049114739
0.856984127;0.057869686;0.057896695
0.857006803;0.066425503;0.066451102
0.857029478;0.074720354;0.074744353
0.857052154;0.082721661;0.082743874
0.857074830;0.090397966;0.090418216
0.857097506;0.097719148;0.097737265
0.857120181;0.104656412;0.104672233
0.857142857;0.111182517;0.111195892
0.857165533;0.117271822;0.117282606
0.857188209;0.122900408;0.122908469
0.857210884;0.128046143;0.128051358
0.857233560;0.132688841;0.132691100
0.857256236;0.136810250;0.136809454
0.857278912;0.140394173;0.140390234
0.857301587;0.143426528;0.143419371
0.857324263;0.145895410;0.145884973
0.857346939;0.147791133;0.147777367
0.857369615;0.149106203;0.149089070
0.857392290;0.149835507;0.149814985
0.857414966;0.149976155;0.149952235
0.857437642;0.149527597;0.149500282
0.857460317;0.148491575;0.148460882
0.857482993;0.146872202;0.146838161
0.857505669;0.144675796;0.144638450
0.857528345;0.141911015;0.141870420
0.857551020;0.138588720;0.138544946
0.857573696;0.134721950;0.134675079
0.857596372;0.130325905;0.130276029
0.857619048;0.125417853;0.125365079
0.857641723;0.120017055;0.119961499
0.857664399;0.114144774;0.114086564
0.857687075;0.107824045;0.107763321
0.857709751;0.101079710;0.101016618
0.857732426;0.093938276;0.093872975
0.857755102;0.086427780;0.086360435
0.857777778;0.078577739;0.078508525
0.857800454;0.070418991;0.070348089
0.857823129;0.061983595;0.061911193
0.857845805;0.053304679;0.053230972
0.857868481;0.044416351;0.044341538
0.857891156;0.035353527;0.035277812
0.857913832;0.026151808;0.026075397
0.857936508;0.016847348;0.016770450
0.857959184;0.007476699;0.007399528
0.857981859;-0.001923322;-0.002000554
0.858004535;-0.011315786;-0.011392867
0.858027211;-0.020663797;-0.020740513
0.858049887;-0.029930624;-0.030006765
0.858072562;-0.039079868;-0.039155225
0.858095238;-0.048075571;-0.048149938
0.858117914;-0.056882410;-0.056955586
0.858140590;-0.065465771;-0.065537558
0.858163265;-0.073791945;-0.073862151
0.858185941;-0.081828208;-0.081896648
0.858208617;-0.089542995;-0.089609490
0.858231293;-0.096905996;-0.096970376
0.858253968;-0.103888297;-0.103950399
0.858276644;-0.110462443;-0.110522114
0.858299320;-0.116602626;-0.116659721
0.858321995;-0.122284707;-0.122339092
0.858344671;-0.127486378;-0.127537930
0.858367347;-0.132187205;-0.132235811
0.858390023;-0.136368694;-0.136414255
0.858412698;-0.140014440;-0.140056866
0.858435374;-0.143110109;-0.143149324
0.858458050;-0.145643556;-0.145679496
0.858480726;-0.147604828;-0.147637442
0.858503401;-0.148986205;-0.149015457
0.858526077;-0.149782250;-0.149808114
0.858548753;-0.149989863;-0.150012327
0.858571429;-0.149608194;-0.149627261
0.858594104;-0.148638779;-0.148654464
0.858616780;-0.147085416;-0.147097748
0.858639456;-0.144954201;-0.144963222
0.858662132;-0.142253508;-0.142259272
0.858684807;-0.138993946;-0.138996521
0.858707483;-0.135188314;-0.135187781
0.858730159;-0.130851574;-0.130848024
0.858752834;-0.126000771;-0.125994309
0.858775510;-0.120654942;-0.120645684
0.858798186;-0.114835104;-0.114823176
0.858820862;-0.108564122;-0.108549661
0.858843537;-0.101866620;-0.101849774
0.858866213;-0.094768920;-0.094749844
0.858888889;-0.087298908;-0.087277769
0.858911565;-0.079485926;-0.079462896
0.858934240;-0.071360660;-0.071335921
0.858956916;-0.062955051;-0.062928789
0.858979592;-0.054302110;-0.054274520
0.859002268;-0.045435836;-0.045407115
0.859024943;-0.036391057;-0.036361409
0.859047619;-0.027203311;-0.027172943
0.859070295;-0.017908691;-0.017877812
0.859092971;-0.008543714;-0.008512537
0.859115646;0.000854829;0.000886093
0.859138322;0.010250012;0.010281150
0.859160998;0.019604928;0.019635726
0.859183673;0.028882822;0.028913070
0.859206349;0.038047241;0.038076730
0.859229025;0.047062192;0.047090715
0.859251701;0.055892247;0.055919602
0.859274376;0.064502720;0.064528709
0.859297052;0.072859790;0.072884221
0.859319728;0.080930601;0.080953288
0.859342404;0.088683481;0.088704245
0.859365079;0.096087944;0.096106612
0.859387755;0.103114910;0.103131319
0.859410431;0.109736768;0.109750764
0.859433107;0.115927517;0.115938954
0.859455782;0.121662808;0.121671551
0.859478458;0.126920135;0.126926059
0.859501134;0.131678836;0.131681828
0.859523810;0.135920211;0.135920169
0.859546485;0.139627602;0.139624436
0.859569161;0.142786450;0.142780082
0.859591837;0.145384328;0.145374693
0.859614512;0.147411029;0.147398075
0.859637188;0.148858626;0.148842313
0.859659864;0.149721382;0.149701684
0.859682540;0.149995944;0.149972848
0.859705215;0.149681209;0.149654717
0.859727891;0.148778445;0.148748569
0.859750567;0.147291168;0.147257936
0.859773243;0.145225233;0.145188685
0.859795918;0.142588762;0.142548952
0.859818594;0.139392111;0.139349105
0.859841270;0.135647811;0.135601688
0.859863946;0.131370614;0.131321464
0.859886621;0.126577299;0.126525226
0.859909297;0.121286707;0.121231825
0.859931973;0.115519617;0.115462051
0.859954649;0.109298687;0.109238574
0.859977324;0.102648361;0.102585846
0.860000000;0.095594767;0.095530006
0.860022676;0.088165606;0.088098763
0.860045351;0.080390077;0.080321324
0.860068027;0.072298718;0.072228235
0.860090703;0.063923320;0.063851295
0.860113379;0.055296788;0.055223412
0.860136054;0.046453017;0.046378490
0.860158730;0.037426745;0.037351268
0.860181406;0.028253436;0.028177216
0.860204082;0.018969127;0.018892374
0.860226757;0.009610296;0.009533221
0.860249433;0.000213710;0.000136525
0.860272109;-0.009183715;-0.009260797
0.860294785;-0.018545061;-0.018621827
0.860317460;-0.027833550;-0.027909788
0.860340136;-0.037012693;-0.037088194
0.860362812;-0.046046419;-0.046120977
0.860385488;-0.054899250;-0.054972661
0.860408163;-0.063536395;-0.063608462
0.860430839;-0.071923930;-0.071994459
0.860453515;-0.080028893;-0.080097698
0.860476190;-0.087819465;-0.087886366
0.860498866;-0.095265002;-0.095329825
0.860521542;-0.102336291;-0.102398872
0.860544218;-0.109005519;-0.109065702
0.860566893;-0.115246513;-0.115304153
0.860589569;-0.121034739;-0.121089699
0.860612245;-0.126347451;-0.126399605
0.860634921;-0.131163804;-0.131213037
0.860657596;-0.135464842;-0.135511051
0.860680272;-0.139233684;-0.139276777
0.860702948;-0.142455517;-0.142495416
0.860725624;-0.145117707;-0.145154344
0.860748299;-0.147209763;-0.147243085
0.860770975;-0.148723490;-0.148753456
0.860793651;-0.149652911;-0.149679494
0.860816327;-0.149994423;-0.150017607
0.860839002;-0.149746638;-0.149766423
0.860861678;-0.148910554;-0.148926954
0.860884354;-0.147489451;-0.147502490
0.860907029;-0.145488916;-0.145498633
0.860929705;-0.142916787;-0.142923233
0.860952381;-0.139783181;-0.139786422
0.860975057;-0.136100436;-0.136100549
0.860997732;-0.131882977;-0.131880051
0.861020408;-0.127147402;-0.127141540
0.861043084;-0.121912315;-0.121903629
0.861065760;-0.116198265;-0.116186880
0.861088435;-0.110027714;-0.110013765
0.861111111;-0.103424892;-0.103408522
0.861133787;-0.096415755;-0.096397120
0.861156463;-0.089027832;-0.089007095
0.861179138;-0.081290143;-0.081267475
0.861201814;-0.073233100;-0.073208681
0.861224490;-0.064888338;-0.064862354
0.861247166;-0.056288657;-0.056261300
0.861269841;-0.047467838;-0.047439304
0.861292517;-0.038460531;-0.038431024
0.861315193;-0.029302124;-0.029271849
0.861337868;-0.020028600;-0.019997766
0.861360544;-0.010676390;-0.010645209
0.861383220;-0.001282236;-0.001250920
0.861405896;0.008116955;0.008148193
0.861428571;0.017484257;0.017515203
0.861451247;0.026782869;0.026813312
0.861473923;0.035976262;0.036005994
0.861496599;0.045028313;0.045057125
0.861519274;0.053903465;0.053931155
0.861541950;0.062566846;0.062593215
0.861564626;0.070984421;0.071009275
0.861587302;0.079123128;0.079146280
0.861609977;0.086950989;0.086972257
0.861632653;0.094437242;0.094456453
0.861655329;0.101552473;0.101569462
0.861678005;0.108268743;0.108283352
0.861700680;0.114559662;0.114571745
0.861723356;0.120400525;0.120409944
0.861746032;0.125768363;0.125774991
0.861768707;0.130642098;0.130645819
0.861791383;0.135002591;0.135003299
0.861814059;0.138832704;0.138830308
0.861836735;0.142117375;0.142111793
0.861859410;0.144843727;0.144834892
0.861882086;0.147001019;0.146988875
0.861904762;0.148580801;0.148565306
0.861927438;0.149576874;0.149557999
0.861950113;0.149985290;0.149963019
0.861972789;0.149804469;0.149778800
0.861995465;0.149035111;0.149006055
0.862018141;0.147680242;0.147647822
0.862040816;0.145745196;0.145709450
0.862063492;0.143237557;0.143198536
0.862086168;0.140167190;0.140124956
0.862108844;0.136546150;0.136500779
0.862131519;0.132388666;0.132340247
0.862154195;0.127711055;0.127659689
0.862176871;0.122531735;0.122477532
0.862199546;0.116871015;0.116814099
0.862222222;0.110751149;0.110691654
0.862244898;0.104196180;0.104134250
0.862267574;0.097231857;0.097167644
0.862290249;0.089885537;0.089819205
0.862312925;0.082186091;0.082117809
0.862335601;0.074163760;0.074093707
0.862358277;0.065850066;0.065778427
0.862380952;0.057277672;0.057204639
0.862403628;0.048480247;0.048406016
0.862426304;0.039492367;0.039417140
0.862448980;0.030349329;0.030273312
0.862471655;0.021087058;0.021010460
0.862494331;0.011741944;0.011664975
0.862517007;0.002350699;0.002273572
0.862539683;-0.007049780;-0.007126852
0.862562358;-0.016422563;-0.016499367
0.862585034;-0.025730827;-0.025807151
0.862607710;-0.034938004;-0.035013639
0.862630385;-0.044007920;-0.044082658
0.862653061;-0.052904943;-0.052978580
0.862675737;-0.061594122;-0.061666459
0.862698413;-0.070041319;-0.070112163
0.862721088;-0.078213344;-0.078282505
0.862743764;-0.086078092;-0.086145389
0.862766440;-0.093604674;-0.093669932
0.862789116;-0.100763512;-0.100826565
0.862811791;-0.107526481;-0.107587171
0.862834467;-0.113867013;-0.113925191
0.862857143;-0.119760193;-0.119815721
0.862879819;-0.125182895;-0.125235645
0.862902494;-0.130113775;-0.130163629
0.862925170;-0.134533483;-0.134580336
0.862947846;-0.138424660;-0.138468417
0.862970522;-0.141772018;-0.141812597
0.862993197;-0.144562385;-0.144599716
0.863015873;-0.146784822;-0.146818850
0.863038549;-0.148430585;-0.148461265
0.863061224;-0.149493220;-0.149520521
0.863083900;-0.149968540;-0.149992445
0.863106576;-0.149854683;-0.149875189
0.863129252;-0.149152096;-0.149169211
0.863151927;-0.147863551;-0.147877298
0.863174603;-0.145994083;-0.146004498
0.863197279;-0.143551054;-0.143558186
0.863219955;-0.140544060;-0.140547971
0.863242630;-0.136984932;-0.136985696
0.863265306;-0.132887618;-0.132885322
0.863287982;-0.128268239;-0.128262983
0.863310658;-0.123144938;-0.123136832
0.863333333;-0.117537839;-0.117527003
0.863356009;-0.111468963;-0.111455532
0.863378685;-0.104962177;-0.104946292
0.863401361;-0.098043018;-0.098024832
0.863424036;-0.090738681;-0.090718355
0.863446712;-0.083077865;-0.083055569
0.863469388;-0.075090663;-0.075066573
0.863492063;-0.066808454;-0.066782757
0.863514739;-0.058263779;-0.058236665
0.863537415;-0.049490202;-0.049461867
0.863560091;-0.040522196;-0.040492841
0.863582766;-0.031394990;-0.031364820
0.863605442;-0.022144443;-0.022113666
0.863628118;-0.012806899;-0.012775727
0.863650794;-0.003419041;-0.003387685
0.863673469;0.005982250;0.006013576
0.863696145;0.015360039;0.015391122
0.863718821;0.024677482;0.024708111
0.863741497;0.033897978;0.033927942
0.863764172;0.042985295;0.043014387
0.863786848;0.051903741;0.051931756
0.863809524;0.060618274;0.060645013
0.863832200;0.069094658;0.069119926
0.863854875;0.077299591;0.077323198
0.863877551;0.085200832;0.085222596
0.863900227;0.092767355;0.092787101
0.863922902;0.099969428;0.099986988
0.863945578;0.106778753;0.106793969
0.863968254;0.113168569;0.113181291
0.863990930;0.119113798;0.119123885
0.864013605;0.124591059;0.124598384
0.864036281;0.129578838;0.129583280
0.864058957;0.134057553;0.134059006
0.864081633;0.138009600;0.138007969
0.864104308;0.141419452;0.141414652
0.864126984;0.144273713;0.144265674
0.864149660;0.146561163;0.146549827
0.864172336;0.148272846;0.148258168
0.864195011;0.149401983;0.149383931
0.864217687;0.149944178;0.149922732
0.864240363;0.149897301;0.149872455
0.864263039;0.149261529;0.149233292
0.864285714;0.148039336;0.148007730
0.864308390;0.146235566;0.146200624
0.864331066;0.143857281;0.143819051
0.864353741;0.140913824;0.140872366
0.864376417;0.137416758;0.137372145
0.864399093;0.133379836;0.133332154
0.864421769;0.128818899;0.128768245
0.864444444;0.123751886;0.123698370
0.864467120;0.118198690;0.118142432
0.864489796;0.112181125;0.112122257
0.864512472;0.105722841;0.105661503
0.864535147;0.098849204;0.098785548
0.864557823;0.091587222;0.091521409
0.864580499;0.083965424;0.083897622
0.864603175;0.076013753;0.075944138
0.864625850;0.067763454;0.067692211
0.864648526;0.059246927;0.059174245
0.864671202;0.050497642;0.050423718
0.864693878;0.041549972;0.041475006
0.864716553;0.032439060;0.032363256
0.864739229;0.023200707;0.023124274
